Sample Number,Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Delta 15 N (o/oo),Delta 13 C (o/oo),culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,studyName_PAL0809,studyName_PAL0910,Species_Chinstrap penguin (Pygoscelis antarctica),Species_Gentoo penguin (Pygoscelis papua),Island_Dream,Island_Torgersen,Individual ID_N100A2,Individual ID_N10A1,Individual ID_N10A2,Individual ID_N11A1,Individual ID_N11A2,Individual ID_N12A1,Individual ID_N12A2,Individual ID_N13A1,Individual ID_N13A2,Individual ID_N14A1,Individual ID_N14A2,Individual ID_N15A1,Individual ID_N15A2,Individual ID_N16A1,Individual ID_N16A2,Individual ID_N17A1,Individual ID_N17A2,Individual ID_N18A1,Individual ID_N18A2,Individual ID_N19A1,Individual ID_N19A2,Individual ID_N1A1,Individual ID_N1A2,Individual ID_N20A1,Individual ID_N20A2,Individual ID_N21A1,Individual ID_N21A2,Individual ID_N22A1,Individual ID_N22A2,Individual ID_N23A1,Individual ID_N23A2,Individual ID_N24A1,Individual ID_N24A2,Individual ID_N25A1,Individual ID_N25A2,Individual ID_N26A1,Individual ID_N26A2,Individual ID_N27A1,Individual ID_N27A2,Individual ID_N28A1,Individual ID_N28A2,Individual ID_N29A1,Individual ID_N29A2,Individual ID_N2A1,Individual ID_N2A2,Individual ID_N30A1,Individual ID_N30A2,Individual ID_N31A1,Individual ID_N31A2,Individual ID_N32A1,Individual ID_N32A2,Individual ID_N33A1,Individual ID_N33A2,Individual ID_N34A1,Individual ID_N34A2,Individual ID_N35A1,Individual ID_N35A2,Individual ID_N36A1,Individual ID_N36A2,Individual ID_N37A1,Individual ID_N37A2,Individual ID_N38A1,Individual ID_N38A2,Individual ID_N39A1,Individual ID_N39A2,Individual ID_N3A1,Individual ID_N3A2,Individual ID_N40A1,Individual ID_N40A2,Individual ID_N41A1,Individual ID_N41A2,Individual ID_N42A1,Individual ID_N42A2,Individual ID_N43A1,Individual ID_N43A2,Individual ID_N44A1,Individual ID_N44A2,Individual ID_N45A1,Individual ID_N45A2,Individual ID_N46A1,Individual ID_N46A2,Individual ID_N47A1,Individual ID_N47A2,Individual ID_N48A1,Individual ID_N48A2,Individual ID_N49A1,Individual ID_N49A2,Individual ID_N4A1,Individual ID_N4A2,Individual ID_N50A1,Individual ID_N50A2,Individual ID_N51A1,Individual ID_N51A2,Individual ID_N53A1,Individual ID_N53A2,Individual ID_N54A1,Individual ID_N54A2,Individual ID_N55A1,Individual ID_N55A2,Individual ID_N56A1,Individual ID_N56A2,Individual ID_N58A1,Individual ID_N58A2,Individual ID_N5A1,Individual ID_N5A2,Individual ID_N60A1,Individual ID_N60A2,Individual ID_N61A1,Individual ID_N61A2,Individual ID_N62A1,Individual ID_N62A2,Individual ID_N63A1,Individual ID_N63A2,Individual ID_N64A1,Individual ID_N64A2,Individual ID_N65A1,Individual ID_N65A2,Individual ID_N66A1,Individual ID_N66A2,Individual ID_N67A1,Individual ID_N67A2,Individual ID_N68A1,Individual ID_N68A2,Individual ID_N69A1,Individual ID_N69A2,Individual ID_N6A1,Individual ID_N6A2,Individual ID_N70A1,Individual ID_N70A2,Individual ID_N71A1,Individual ID_N71A2,Individual ID_N72A1,Individual ID_N72A2,Individual ID_N73A1,Individual ID_N73A2,Individual ID_N74A1,Individual ID_N74A2,Individual ID_N75A1,Individual ID_N75A2,Individual ID_N76A1,Individual ID_N76A2,Individual ID_N77A1,Individual ID_N77A2,Individual ID_N78A1,Individual ID_N78A2,Individual ID_N79A1,Individual ID_N79A2,Individual ID_N7A1,Individual ID_N7A2,Individual ID_N80A1,Individual ID_N80A2,Individual ID_N81A1,Individual ID_N81A2,Individual ID_N82A1,Individual ID_N82A2,Individual ID_N83A1,Individual ID_N83A2,Individual ID_N84A1,Individual ID_N84A2,Individual ID_N85A1,Individual ID_N85A2,Individual ID_N86A1,Individual ID_N86A2,Individual ID_N87A1,Individual ID_N87A2,Individual ID_N88A1,Individual ID_N88A2,Individual ID_N89A1,Individual ID_N89A2,Individual ID_N8A1,Individual ID_N8A2,Individual ID_N90A1,Individual ID_N90A2,Individual ID_N92A1,Individual ID_N92A2,Individual ID_N93A1,Individual ID_N93A2,Individual ID_N94A1,Individual ID_N94A2,Individual ID_N95A1,Individual ID_N95A2,Individual ID_N96A1,Individual ID_N96A2,Individual ID_N98A1,Individual ID_N98A2,Individual ID_N99A1,Individual ID_N99A2,Individual ID_N9A1,Individual ID_N9A2,Clutch Completion_Yes,Date Egg_11/10/08,Date Egg_11/10/09,Date Egg_11/11/07,Date Egg_11/11/08,Date Egg_11/12/07,Date Egg_11/12/09,Date Egg_11/13/07,Date Egg_11/13/08,Date Egg_11/13/09,Date Egg_11/14/08,Date Egg_11/14/09,Date Egg_11/15/07,Date Egg_11/15/08,Date Egg_11/15/09,Date Egg_11/16/07,Date Egg_11/16/09,Date Egg_11/17/08,Date Egg_11/17/09,Date Egg_11/18/07,Date Egg_11/18/09,Date Egg_11/19/07,Date Egg_11/19/09,Date Egg_11/2/08,Date Egg_11/20/09,Date Egg_11/21/07,Date Egg_11/21/09,Date Egg_11/22/07,Date Egg_11/22/09,Date Egg_11/23/09,Date Egg_11/24/08,Date Egg_11/25/08,Date Egg_11/25/09,Date Egg_11/26/07,Date Egg_11/27/07,Date Egg_11/27/09,Date Egg_11/28/07,Date Egg_11/29/07,Date Egg_11/3/08,Date Egg_11/30/07,Date Egg_11/4/08,Date Egg_11/5/08,Date Egg_11/6/08,Date Egg_11/7/08,Date Egg_11/8/08,Date Egg_11/9/07,Date Egg_11/9/08,Date Egg_11/9/09,Date Egg_12/1/09,Date Egg_12/3/07,Sex_FEMALE,Sex_MALE,Comments_Nest never observed with full clutch.,Comments_Nest never observed with full clutch. Not enough blood for isotopes.,Comments_No blood sample obtained for sexing.,Comments_No blood sample obtained.,Comments_Not enough blood for isotopes.,Comments_Sexing primers did not amplify. Not enough blood for isotopes.,species_Chinstrap,species_Gentoo,island_Dream,island_Torgersen,sex_FEMALE,sex_MALE
11.0,37.8,17.1,186.0,3300.0,8.63243,-25.21315,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
12.0,37.8,17.3,180.0,3700.0,8.7333816969697,-25.6862915407855,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
13.0,41.1,17.6,182.0,3200.0,8.7333816969697,-25.6862915407855,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
14.0,38.6,21.2,191.0,3800.0,8.7333816969697,-25.6862915407855,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
15.0,34.6,21.1,198.0,4400.0,8.55583,-25.22588,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
16.0,36.6,17.8,185.0,3700.0,8.7333816969697,-25.6862915407855,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
17.0,38.7,19.0,195.0,3450.0,9.18528,-25.06691,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
18.0,42.5,20.7,197.0,4500.0,8.67538,-25.13993,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
19.0,34.4,18.4,184.0,3325.0,8.47827,-25.23319,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
20.0,46.0,21.5,194.0,4200.0,9.11616,-24.77227,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
21.0,37.8,18.3,174.0,3400.0,8.73762,-25.09383,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
22.0,37.7,18.7,180.0,3600.0,8.66271,-25.0639,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
23.0,35.9,19.2,189.0,3800.0,9.22286,-25.03474,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
24.0,38.2,18.1,185.0,3950.0,8.43423,-25.22664,43.9219298245614,17.151169590643278,200.91520467836258,4201.754385964912,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
