antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),0.060375787227398114,0.04064956019361891,0.013064071201790454,0.21637931034482757,5.323041856152589,0.010609822004653206,1.2242535865515976,0.8643215869695758
frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.04090980065580596,0.060375787227398114,0.010878051319419144,0.26590330788804073,4.404138150390454,0.008408089899508931,1.279973364366144,0.8059104554036192
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS'}),0.060375787227398114,0.04090980065580596,0.010878051319419144,0.18017241379310345,4.404138150390454,0.008408089899508931,1.169868171650121,0.8226063236981381
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.060375787227398114,0.15723728725342218,0.01202310935304221,0.19913793103448277,1.266480327363627,0.0025297843536163152,1.0523194260344781,0.22393011630257506
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.15723728725342218,0.060375787227398114,0.01202310935304221,0.07646474677259185,1.266480327363627,0.0025297843536163152,1.0174210561957098,0.24966714362712378
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.03143704783219695,0.041430281580180084,0.014000936865663874,0.445364238410596,10.749727528370329,0.012698491121926364,1.7282868953002126,0.936412428650565
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.041430281580180084,0.03143704783219695,0.014000936865663874,0.33793969849246236,10.749727528370329,0.012698491121926364,1.462952770257251,0.9461746693141319
frozenset({'RED SPOTTY CUP'}),frozenset({'PINK  SPOTTY CUP'}),0.01873731327746838,0.015406235361474003,0.010149378025295372,0.5416666666666666,35.158924549549546,0.009860706566901023,2.1482045773931473,0.9901097152462983
frozenset({'PINK  SPOTTY CUP'}),frozenset({'RED SPOTTY CUP'}),0.015406235361474003,0.01873731327746838,0.010149378025295372,0.6587837837837838,35.15892454954955,0.009860706566901023,2.8757797551472213,0.9867599757645749
frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),0.021652006453963462,0.023942122521209596,0.012387446000104095,0.5721153846153846,23.895767140468227,0.011869051008753281,2.281124028265038,0.9793566200220579
frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),0.023942122521209596,0.021652006453963462,0.012387446000104095,0.5173913043478261,23.895767140468227,0.011869051008753281,2.02720755419449,0.9816544759001026
frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),0.03716233800031229,0.029667412689324935,0.01806068807578202,0.48599439775910364,16.381421691483613,0.016958177657826576,1.887786014549924,0.9751957929652091
frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),0.029667412689324935,0.03716233800031229,0.01806068807578202,0.6087719298245614,16.381421691483613,0.016958177657826576,2.461064875963327,0.9676633038708042
frozenset({'PINK DOUGHNUT TRINKET POT '}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.016707437672409307,0.06948420340394525,0.01030552230260761,0.616822429906542,8.877160558647484,0.009144619305019185,2.428419274043362,0.9024286374222856
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'PINK DOUGHNUT TRINKET POT '}),0.06948420340394525,0.016707437672409307,0.01030552230260761,0.14831460674157304,8.877160558647486,0.009144619305019185,1.154525567904427,0.9536123625786899
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.031801384479258836,0.031332951647322124,0.014989850621974705,0.4713584288052373,15.043537363181105,0.013993419379768187,1.8323701750572325,0.9641888118362422
frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.031332951647322124,0.031801384479258836,0.014989850621974705,0.47840531561461797,15.043537363181104,0.013993419379768187,1.8562279189283,0.9637225446122065
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.022224535470774995,0.031332951647322124,0.012179253630354447,0.5480093676814988,17.489873723030957,0.011482893335064458,2.143113106977168,0.9642541590800933
frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.031332951647322124,0.022224535470774995,0.012179253630354447,0.38870431893687707,17.489873723030957,0.011482893335064458,1.599513124039656,0.9733210806769454
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.028158018008639984,0.031332951647322124,0.010097329932857961,0.3585951940850277,11.444666883647239,0.00921505611610882,1.5102273001694488,0.9390652744282194
frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),0.031332951647322124,0.028158018008639984,0.010097329932857961,0.32225913621262464,11.44466688364724,0.00921505611610882,1.4339433165656832,0.9421431843599866
frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.031332951647322124,0.027741633269140687,0.012595638369853744,0.40199335548172754,14.490616020394805,0.011726411116014017,1.6258320465888259,0.9611040480369959
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.027741633269140687,0.031332951647322124,0.012595638369853744,0.4540337711069418,14.490616020394807,0.011726411116014017,1.7742252122748359,0.9575539313713346
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN SKULLS'}),0.031801384479258836,0.0256597095716442,0.011190339874043616,0.3518821603927987,13.713411658472294,0.01037432558432964,1.5033381753831447,0.9575294479463324
frozenset({'PLASTERS IN TIN SKULLS'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.0256597095716442,0.031801384479258836,0.011190339874043616,0.43610547667342797,13.713411658472294,0.01037432558432964,1.716985314574552,0.9514937388193202
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),frozenset({'PLASTERS IN TIN SKULLS'}),0.028158018008639984,0.0256597095716442,0.010253474210170197,0.36414048059149723,14.19113803976559,0.009530947645955369,1.5323200497725014,0.9564656653573961
frozenset({'PLASTERS IN TIN SKULLS'}),frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),0.0256597095716442,0.028158018008639984,0.010253474210170197,0.3995943204868154,14.19113803976559,0.009530947645955369,1.6186422200058799,0.9540131892923772
frozenset({'PLASTERS IN TIN SKULLS'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.0256597095716442,0.027741633269140687,0.010930099411856556,0.4259634888438134,15.354665124120425,0.010218257159127345,1.6937221724322038,0.9594935388685389
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN SKULLS'}),0.027741633269140687,0.0256597095716442,0.010930099411856556,0.39399624765478425,15.354665124120425,0.010218257159127345,1.607812305877132,0.9615481288875294
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.022224535470774995,0.031801384479258836,0.010201426117732785,0.45901639344262296,14.433849373507552,0.009494655120353744,1.7897004711140976,0.9518733555383188
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.031801384479258836,0.022224535470774995,0.010201426117732785,0.32078559738134205,14.433849373507552,0.009494655120353744,1.439568214041823,0.9612887247147005
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),0.031801384479258836,0.028158018008639984,0.012335397907666685,0.3878887070376432,13.775426484869204,0.01143993395080003,1.5876883716489865,0.9578685110307543
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.028158018008639984,0.031801384479258836,0.012335397907666685,0.43807763401109057,13.775426484869202,0.01143993395080003,1.7230113519628978,0.9542775301089382
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.031801384479258836,0.027741633269140687,0.014313225420288346,0.45008183306055644,16.224056770342347,0.013431003074613805,1.7680055418826044,0.9691845451613218
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.027741633269140687,0.031801384479258836,0.014313225420288346,0.5159474671669794,16.224056770342347,0.013431003074613805,2.0001932638471125,0.9651376289663228
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.038411492218810184,0.15723728725342218,0.01223130172279186,0.3184281842818428,2.025144225291971,0.006191582886950211,1.236498771385635,0.5264289292603573
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.15723728725342218,0.038411492218810184,0.01223130172279186,0.07778881165177093,2.0251442252919714,0.006191582886950211,1.0426988090477296,0.6006530674459675
"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM ""})",0.015562379638786239,0.014052984958101285,0.012647686462291157,0.8127090301003345,57.83177257525084,0.012428988575315032,5.264252812455853,0.9982435115669758
"frozenset({""POPPY'S PLAYHOUSE BEDROOM ""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.014052984958101285,0.015562379638786239,0.012647686462291157,0.9,57.83177257525084,0.012428988575315032,9.84437620361214,0.9967152920750556
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM ""})",0.011919013168167387,0.014052984958101285,0.010201426117732785,0.8558951965065502,60.90486818696426,0.010033928404965118,6.841874740745297,0.9954456814331296
"frozenset({""POPPY'S PLAYHOUSE BEDROOM ""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})",0.014052984958101285,0.011919013168167387,0.010201426117732785,0.725925925925926,60.90486818696426,0.010033928404965118,3.60516035735939,0.9976002120216719
"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})",0.015562379638786239,0.011919013168167387,0.01103419559673138,0.7090301003344481,59.48731579792904,0.010848707388888667,3.3958185639392866,0.9987323456120155
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.011919013168167387,0.015562379638786239,0.01103419559673138,0.9257641921397379,59.48731579792904,0.010848707388888667,13.260953827218692,0.9950497042196408
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'TOY TIDY PINK RETROSPOT  '}),0.03221776921875813,0.02133971789933899,0.01150262842866809,0.35702746365105015,16.73065526616494,0.010815110322193785,1.5220872226640938,0.9715300074903743
frozenset({'TOY TIDY PINK RETROSPOT  '}),frozenset({'RECYCLING BAG RETROSPOT '}),0.02133971789933899,0.03221776921875813,0.01150262842866809,0.5390243902439025,16.73065526616494,0.010815110322193785,2.0994217704778264,0.9607312109384682
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.051735803882787694,0.15723728725342218,0.03757872273981159,0.7263581488933603,4.619503182617719,0.029443925283406988,3.079801972316539,0.8262744792163184
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.15723728725342218,0.051735803882787694,0.03757872273981159,0.2389937106918239,4.619503182617719,0.029443925283406988,1.2460661750631137,0.9297118785105056
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'RED RETROSPOT CAKE STAND'}),0.08780513194191433,0.031228855462447302,0.011866965075729975,0.13515115589804386,4.327765263781861,0.009124911301454817,1.1201623857675471,0.842949122206406
frozenset({'RED RETROSPOT CAKE STAND'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.031228855462447302,0.08780513194191433,0.011866965075729975,0.38,4.3277652637818615,0.009124911301454817,1.4712820452549769,0.7937208572389982
frozenset({'RED SPOTTY CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.030552230260760944,0.026284286680893144,0.01269973455472857,0.41567291311754684,15.814502336093916,0.01189669097581407,1.666388115796839,0.9662891903262318
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'RED SPOTTY CHARLOTTE BAG'}),0.026284286680893144,0.030552230260760944,0.01269973455472857,0.4831683168316832,15.814502336093916,0.01189669097581407,1.8757514318709414,0.96205379832245
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED SPOTTY CHARLOTTE BAG'}),0.028262114193514806,0.030552230260760944,0.011658772705980326,0.4125230202578269,13.502222807859672,0.010795302085484142,1.6501885234119338,0.9528681899915832
frozenset({'RED SPOTTY CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.030552230260760944,0.028262114193514806,0.011658772705980326,0.38160136286201024,13.502222807859674,0.010795302085484142,1.5713777933013964,0.9551191402954397
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.045021599958361525,0.037006193723000055,0.010461666579919846,0.23236994219653181,6.279217580059023,0.00879558853014131,1.2545024735385617,0.8803806344341082
frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.037006193723000055,0.045021599958361525,0.010461666579919846,0.28270042194092826,6.279217580059023,0.00879558853014131,1.3313522400580489,0.8730528526968444
frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.037006193723000055,0.15723728725342218,0.010513714672357259,0.2841068917018284,1.8068671665896157,0.00469496115977811,1.1772186419701705,0.46371625866510546
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.15723728725342218,0.037006193723000055,0.010513714672357259,0.06686527639854353,1.8068671665896157,0.00469496115977811,1.0319986834915988,0.5298714314366219
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.08780513194191433,0.15723728725342218,0.014417321605163172,0.16419679905157084,1.0442612049579048,0.0006110808516877533,1.0083267350379268,0.046465055939581834
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.15723728725342218,0.08780513194191433,0.014417321605163172,0.09169149288315127,1.0442612049579048,0.0006110808516877533,1.0042786794473313,0.050293142934604206
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05418206422734607,0.15723728725342218,0.014209129235413523,0.2622478386167147,1.66784764096092,0.00568968843851494,1.1423385207932126,0.4233635613780892
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.15723728725342218,0.05418206422734607,0.014209129235413523,0.0903674280039722,1.6678476409609202,0.00568968843851494,1.0397801979509416,0.47513356209008384
frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.02836621037838963,0.029563316504450113,0.012543590277416333,0.44220183486238535,14.957788473963046,0.011704991021968182,1.7397631332403771,0.9603877583136474
frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS '}),0.029563316504450113,0.02836621037838963,0.012543590277416333,0.4242957746478873,14.957788473963044,0.011704991021968182,1.6877308639298918,0.9615724683399929
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.045021599958361525,0.15723728725342218,0.01176286889085515,0.261271676300578,1.661639429580604,0.004683794645593598,1.1408290242970105,0.41695678051283824
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.15723728725342218,0.045021599958361525,0.01176286889085515,0.07480966567361799,1.661639429580604,0.004683794645593598,1.0321966892757746,0.47247548226590635
frozenset({'SET/10 BLUE SPOTTY PARTY CANDLES'}),frozenset({'SET/10 PINK SPOTTY PARTY CANDLES'}),0.015926716285848123,0.018893457554780616,0.013012023109353042,0.8169934640522876,43.24213615657466,0.012711112371219337,5.361046464075662,0.9926846141640662
frozenset({'SET/10 PINK SPOTTY PARTY CANDLES'}),frozenset({'SET/10 BLUE SPOTTY PARTY CANDLES'}),0.018893457554780616,0.015926716285848123,0.013012023109353042,0.6887052341597796,43.24213615657466,0.012711112371219337,3.161226566267585,0.9956863660477454
frozenset({'SET/10 RED SPOTTY PARTY CANDLES'}),frozenset({'SET/10 PINK SPOTTY PARTY CANDLES'}),0.018216832353094257,0.018893457554780616,0.010201426117732785,0.56,29.63988980716254,0.009857247168887045,2.229787596466408,0.9841905165819707
frozenset({'SET/10 PINK SPOTTY PARTY CANDLES'}),frozenset({'SET/10 RED SPOTTY PARTY CANDLES'}),0.018893457554780616,0.018216832353094257,0.010201426117732785,0.5399449035812672,29.63988980716254,0.009857247168887045,2.1340556278792024,0.9848692686623722
frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),0.019882371311091447,0.04064956019361891,0.01030552230260761,0.518324607329843,12.751050807462576,0.009497312653205517,1.9916949348154218,0.9402698859445714
frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.04064956019361891,0.019882371311091447,0.01030552230260761,0.2535211267605634,12.751050807462578,0.009497312653205517,1.3129877667341983,0.9606240354938271
frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.019882371311091447,0.018112736168219436,0.013740696403476813,0.6910994764397906,38.15544322079798,0.013380572257520438,3.178651989692714,0.993545459373084
frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.018112736168219436,0.019882371311091447,0.013740696403476813,0.7586206896551724,38.15544322079798,0.013380572257520438,4.060487318854049,0.9917548129050912
frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.042054858689429035,0.06948420340394525,0.03237391349607037,0.7698019801980197,11.07880557718693,0.029451765140769907,4.04224066478286,0.9496760544064374
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),0.06948420340394525,0.042054858689429035,0.03237391349607037,0.4659176029962547,11.078805577186932,0.029451765140769907,1.7936279995085724,0.9776701969655712
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06948420340394525,0.15723728725342218,0.01774839952115755,0.25543071161048686,1.6244919768858932,0.006822891870956195,1.1318794985077276,0.41312886724259135
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.15723728725342218,0.06948420340394525,0.01774839952115755,0.11287653095001654,1.6244919768858934,0.006822891870956195,1.0489135154912992,0.45614611465927923
frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.042054858689429035,0.15723728725342218,0.010878051319419144,0.25866336633663367,1.6450510617099445,0.004265459423267313,1.1368151450738477,0.4093304684991726
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),0.15723728725342218,0.042054858689429035,0.010878051319419144,0.06918238993710692,1.6450510617099445,0.004265459423267313,1.0291437666782486,0.46527465864175344
frozenset({'VICTORIAN GLASS HANGING T-LIGHT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.033258731067506375,0.15723728725342218,0.010513714672357259,0.3161189358372457,2.0104578332476004,0.005284202021811442,1.2323235090276046,0.5198918002061862
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'VICTORIAN GLASS HANGING T-LIGHT'}),0.15723728725342218,0.033258731067506375,0.010513714672357259,0.06686527639854353,2.010457833247601,0.005284202021811442,1.0360146766389016,0.5963729185418543
frozenset({'VINTAGE HEADS AND TAILS CARD GAME '}),frozenset({'VINTAGE SNAP CARDS'}),0.03076042263051059,0.04090980065580596,0.017384062874095666,0.5651438240270729,13.81438713871775,0.016125660116193135,2.205534271643653,0.9570509930627416
frozenset({'VINTAGE SNAP CARDS'}),frozenset({'VINTAGE HEADS AND TAILS CARD GAME '}),0.04090980065580596,0.03076042263051059,0.017384062874095666,0.4249363867684479,13.81438713871775,0.016125660116193135,1.6854475836557938,0.9671787916000635
frozenset({'VINTAGE UNION JACK BUNTING'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03861968458855983,0.15723728725342218,0.011138291781606205,0.28840970350404316,1.8342322520434229,0.005065837342318262,1.1843369940491681,0.47308309008766963
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'VINTAGE UNION JACK BUNTING'}),0.15723728725342218,0.03861968458855983,0.011138291781606205,0.07083747103608076,1.8342322520434229,0.005065837342318262,1.0346740052931815,0.5396688338073955
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.15723728725342218,0.03023994170613647,0.01415708114297611,0.09003641178417741,2.977400309138383,0.009402234742401589,1.0657130360515685,0.7880468840821903
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03023994170613647,0.15723728725342218,0.01415708114297611,0.46815834767641995,2.977400309138383,0.009402234742401589,1.5846120909571575,0.6848462401813451
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03455993337844168,0.15723728725342218,0.014833706344662467,0.42921686746987947,2.7297397135712655,0.0093995961725773,1.4765024835454554,0.6563480511078763
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.15723728725342218,0.03455993337844168,0.014833706344662467,0.09433962264150943,2.729739713571266,0.0093995961725773,1.0660067402279707,0.7518898221343874
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05251652526934888,0.15723728725342218,0.02300525685733618,0.4380574826560952,2.7859643873788666,0.014747700888007965,1.4997311766513177,0.6765900239716596
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.15723728725342218,0.05251652526934888,0.02300525685733618,0.14630916914928832,2.7859643873788666,0.014747700888007965,1.1098672265069007,0.7606623515550944
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04257533961380315,0.15723728725342218,0.01993441940352886,0.46821515892420545,2.97776161814325,0.01323998849876129,1.5847813770728751,0.6937123196577569
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.15723728725342218,0.04257533961380315,0.01993441940352886,0.12677921218139687,2.9777616181432496,0.01323998849876129,1.0964290746879077,0.788095239630956
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ZINC METAL HEART DECORATION'}),0.15723728725342218,0.04111799302555561,0.01681153385728413,0.10691823899371067,2.6002786402356497,0.010346252176640633,1.0736777402037792,0.7302480527784238
frozenset({'ZINC METAL HEART DECORATION'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04111799302555561,0.15723728725342218,0.01681153385728413,0.40886075949367084,2.6002786402356497,0.010346252176640633,1.425658550470656,0.6418160164244822
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.03455993337844168,0.03023994170613647,0.018372976630406497,0.5316265060240964,17.580275490948303,0.01732788625967446,2.0704844974505643,0.9768789411156149
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.03023994170613647,0.03455993337844168,0.018372976630406497,0.6075731497418244,17.580275490948303,0.01732788625967446,2.4601784153821287,0.9725272369446941
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.05251652526934888,0.03023994170613647,0.015458283453911413,0.2943508424182359,9.73384291804056,0.01387018679115746,1.3742807567675681,0.9469987356166217
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.03023994170613647,0.05251652526934888,0.015458283453911413,0.5111876075731497,9.73384291804056,0.01387018679115746,1.9383376718961558,0.9252450076838226
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.04257533961380315,0.03023994170613647,0.014469369697600582,0.33985330073349634,11.238556741811816,0.013181893909560212,1.4690069031192228,0.95153241907697
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03023994170613647,0.04257533961380315,0.014469369697600582,0.47848537005163505,11.238556741811815,0.013181893909560212,1.83585388674713,0.9394288776793077
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.05251652526934888,0.03455993337844168,0.01634310102534742,0.311199207135778,9.004624046234492,0.014528133410771474,1.4016244995987803,0.9382178900976478
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.03455993337844168,0.05251652526934888,0.01634310102534742,0.47289156626506024,9.004624046234492,0.014528133410771474,1.7975115063461495,0.9207676139596517
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.04257533961380315,0.03455993337844168,0.013584552126164577,0.3190709046454768,9.232393510472209,0.01211315122554701,1.4178276023275311,0.9313377469098195
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03455993337844168,0.04257533961380315,0.013584552126164577,0.3930722891566265,9.232393510472207,0.01211315122554701,1.5774937332417736,0.9236054695350764
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.04257533961380315,0.05251652526934888,0.028834643210326343,0.6772616136919316,12.896161926524362,0.02659873431164694,2.9357631906427,0.963477950274904
